call_id,arrival_time,wait_time_hr,wait_time_min,handle_time_hr,handle_time_min,total_time_min,agent_id,call_type,abandoned,sla_met,queue_at_arrival,day,hour,is_peak,long_wait
46034,918.6195,0.0,0.0,0.0482,2.89,2.89,2,General,0,1,0,115,14,1,0
46035,918.6872,0.0,0.0,0.057,3.42,3.42,1,Account,0,1,0,115,14,1,0
46036,918.6988,0.0,0.0,0.1426,8.56,8.56,3,Technical,0,1,1,115,14,1,0
46037,918.7122,0.0,0.0,0.0558,3.35,3.35,2,Technical,0,1,2,115,14,1,0
46038,918.7188,0.0254,1.52,0.0202,1.21,2.73,1,Account,0,1,2,115,14,1,0
46039,918.733,0.0314,1.88,0.0551,3.31,5.19,1,Account,0,1,2,115,14,1,0
46040,918.7363,0.0317,1.9,0.0,0.0,1.9,0,General,1,0,2,115,14,1,0
46041,918.7585,0.0094,0.57,0.0419,2.51,3.08,2,General,0,1,2,115,14,1,0
46042,918.759,0.0508,3.05,0.0679,4.07,7.12,2,Billing,0,1,2,115,14,1,1
46043,918.7644,0.0551,3.31,0.0,0.0,3.31,0,Account,1,0,2,115,14,1,1
46044,918.7691,0.0504,3.03,0.0566,3.4,6.42,1,Account,0,1,2,115,14,1,1
46045,918.8246,0.0168,1.01,0.0,0.0,1.01,0,Technical,1,0,2,115,14,1,0
46046,918.8278,0.0136,0.82,0.0,0.0,0.82,0,Billing,1,0,2,115,14,1,0
46047,918.8721,0.0,0.0,0.0348,2.09,2.09,3,Account,0,1,2,115,14,1,0
46048,918.8747,0.0014,0.08,0.0326,1.96,2.04,1,Account,0,1,2,115,14,1,0
46049,918.8957,0.0,0.0,0.0232,1.39,1.39,2,Billing,0,1,2,115,14,1,0
46050,918.9035,0.0034,0.2,0.0804,4.83,5.03,3,Technical,0,1,2,115,14,1,0
46051,918.9111,0.0,0.0,0.0202,1.21,1.21,1,Technical,0,1,2,115,14,1,0
46052,919.0383,0.0,0.0,0.0421,2.52,2.52,2,General,0,1,0,115,15,1,0
46053,919.0434,0.0,0.0,0.1073,6.44,6.44,1,Billing,0,1,1,115,15,1,0
46054,919.0479,0.0,0.0,0.0523,3.14,3.14,3,Account,0,1,2,115,15,1,0
46055,919.0657,0.0146,0.88,0.0,0.0,0.88,0,Billing,1,0,2,115,15,1,0
46056,919.0927,0.0,0.0,0.0663,3.98,3.98,2,Account,0,1,2,115,15,1,0
46057,919.1736,0.0,0.0,0.1308,7.85,7.85,3,Complaint,0,1,0,115,15,1,0
46058,919.1978,0.0,0.0,0.0757,4.54,4.54,1,Billing,0,1,1,115,15,1,0
46059,919.2143,0.0,0.0,0.0924,5.54,5.54,2,Technical,0,1,2,115,15,1,0
46060,919.2248,0.0487,2.92,0.0,0.0,2.92,0,Account,1,0,2,115,15,1,1
46061,919.2429,0.0306,1.83,0.0,0.0,1.83,0,Billing,1,0,2,115,15,1,0
46062,919.2613,0.0122,0.73,0.0214,1.29,2.02,1,General,0,1,2,115,15,1,0
46063,919.2662,0.0287,1.72,0.016,0.96,2.69,1,Billing,0,1,2,115,15,1,0
46064,919.2884,0.016,0.96,0.0319,1.91,2.87,3,Account,0,1,2,115,15,1,0
46065,919.293,0.0137,0.82,0.0581,3.49,4.31,2,Billing,0,1,2,115,15,1,0
46066,919.3065,0.0045,0.27,0.0518,3.11,3.37,1,Billing,0,1,2,115,15,1,0
46067,919.3125,0.0238,1.43,0.0955,5.73,7.16,3,Technical,0,1,2,115,15,1,0
46068,919.32,0.0427,2.56,0.0,0.0,2.56,0,Account,1,0,2,115,15,1,1
46069,919.339,0.0237,1.42,0.0656,3.93,5.35,1,Billing,0,1,2,115,15,1,0
46070,919.3404,0.0244,1.47,0.0,0.0,1.47,0,Billing,1,0,2,115,15,1,0
46071,919.3406,0.0242,1.45,0.027,1.62,3.07,2,General,0,1,2,115,15,1,0
46072,919.3434,0.0484,2.9,0.0,0.0,2.9,0,Account,1,0,2,115,15,1,1
46073,919.3471,0.0447,2.68,0.09,5.4,8.08,2,Technical,0,1,2,115,15,1,1
46074,919.3515,0.0768,4.61,0.0521,3.13,7.73,1,Technical,0,1,2,115,15,1,1
46075,919.3812,0.0505,3.03,0.0,0.0,3.03,0,Technical,1,0,2,115,15,1,1
46076,919.3931,0.0387,2.32,0.0,0.0,2.32,0,Account,1,0,2,115,15,1,1
46077,919.4058,0.026,1.56,0.0,0.0,1.56,0,Account,1,0,2,115,15,1,0
46078,919.4265,0.0053,0.32,0.0,0.0,0.32,0,Complaint,1,0,2,115,15,1,0
46079,919.4526,0.0,0.0,0.0337,2.02,2.02,3,Billing,0,1,2,115,15,1,0
46080,919.4527,0.0277,1.66,0.0,0.0,1.66,0,Technical,1,0,2,115,15,1,0
46081,919.4915,0.0,0.0,0.0567,3.4,3.4,1,Technical,0,1,0,115,15,1,0
46082,919.5807,0.0,0.0,0.0328,1.97,1.97,2,General,0,1,0,115,15,1,0
46083,919.5833,0.0,0.0,0.0225,1.35,1.35,3,Account,0,1,1,115,15,1,0
46084,919.6044,0.0,0.0,0.0409,2.45,2.45,1,Billing,0,1,2,115,15,1,0
46085,919.6044,0.0013,0.08,0.0463,2.78,2.86,3,Account,0,1,2,115,15,1,0
46086,919.6054,0.0081,0.49,0.053,3.18,3.66,2,Technical,0,1,2,115,15,1,0
46087,919.6121,0.0331,1.99,0.0,0.0,1.99,0,Billing,1,0,2,115,15,1,0
46088,919.6496,0.0,0.0,0.0325,1.95,1.95,1,Account,0,1,2,115,15,1,0
46089,919.6707,0.0,0.0,0.0403,2.42,2.42,3,Technical,0,1,1,115,15,1,0
46090,919.6825,0.0,0.0,0.0432,2.59,2.59,2,Billing,0,1,1,115,15,1,0
46091,919.6941,0.0,0.0,0.0215,1.29,1.29,1,General,0,1,2,115,15,1,0
46092,919.7066,0.0044,0.26,0.0751,4.51,4.77,3,Technical,0,1,2,115,15,1,0
46093,919.7141,0.0015,0.09,0.0289,1.74,1.83,1,Account,0,1,2,115,15,1,0
46094,919.7561,0.0,0.0,0.0402,2.41,2.41,2,Account,0,1,1,115,15,1,0
46095,919.7729,0.0,0.0,0.0212,1.27,1.27,1,General,0,1,2,115,15,1,0
46096,919.7861,0.0,0.0,0.0345,2.07,2.07,3,General,0,1,2,115,15,1,0
46097,919.7986,0.0,0.0,0.0988,5.93,5.93,1,Complaint,0,1,1,115,15,1,0
46098,919.8536,0.0,0.0,0.0211,1.27,1.27,2,Account,0,1,1,115,15,1,0
46099,919.8793,0.0,0.0,0.1361,8.17,8.17,3,Complaint,0,1,1,115,15,1,0
46100,919.8824,0.0,0.0,0.1328,7.97,7.97,2,Technical,0,1,2,115,15,1,0
46101,919.8939,0.0035,0.21,0.0239,1.43,1.64,1,General,0,1,2,115,15,1,0
46102,919.9007,0.0206,1.23,0.0264,1.59,2.82,1,General,0,1,2,115,15,1,0
46103,919.9874,0.0,0.0,0.0751,4.51,4.51,1,Account,0,1,2,115,15,1,0
46104,919.9981,0.0172,1.03,0.0,0.0,1.03,0,Billing,1,0,2,115,15,1,0
46105,919.9995,0.0158,0.95,0.1396,8.38,9.32,2,Billing,0,1,2,115,15,1,0
46106,920.0101,0.0053,0.32,0.0382,2.29,2.61,3,Account,0,1,2,116,8,0,0
46107,920.0178,0.0357,2.14,0.0527,3.16,5.31,3,General,0,1,2,116,8,0,1
46108,920.0362,0.0263,1.58,0.0,0.0,1.58,0,Billing,1,0,2,116,8,0,0
46109,920.0413,0.0212,1.27,0.0272,1.63,2.9,1,General,0,1,2,116,8,0,0
46110,920.042,0.0476,2.86,0.0,0.0,2.86,0,Technical,1,0,2,116,8,0,1
46111,920.044,0.0456,2.74,0.0,0.0,2.74,0,Technical,1,0,2,116,8,0,1
46112,920.0507,0.039,2.34,0.1527,9.16,11.5,1,Complaint,0,1,2,116,8,0,1
46113,920.0593,0.047,2.82,0.0,0.0,2.82,0,Billing,1,0,2,116,8,0,1
46114,920.0952,0.0111,0.66,0.1308,7.85,8.51,3,Complaint,0,1,2,116,8,0,0
46115,920.1015,0.0534,3.2,0.0,0.0,3.2,0,Billing,1,0,2,116,8,0,1
46116,920.1022,0.0527,3.16,0.0,0.0,3.16,0,General,1,0,2,116,8,0,1
46117,920.1325,0.0224,1.34,0.0177,1.06,2.41,2,Billing,0,1,2,116,8,0,0
46118,920.1731,0.0,0.0,0.0781,4.68,4.68,2,Billing,0,1,2,116,8,0,0
46119,920.1867,0.0504,3.02,0.0,0.0,3.02,0,General,1,0,2,116,8,0,1
46120,920.1934,0.0437,2.62,0.0443,2.66,5.28,3,Billing,0,1,2,116,8,0,1
46121,920.223,0.0194,1.16,0.1286,7.71,8.88,1,Technical,0,1,2,116,8,0,0
46122,920.2232,0.028,1.68,0.0649,3.9,5.58,2,Billing,0,1,2,116,8,0,0
46123,920.2747,0.0067,0.4,0.0559,3.36,3.76,3,Billing,0,1,2,116,8,0,0
46124,920.3148,0.0013,0.08,0.0622,3.73,3.81,2,Billing,0,1,2,116,8,0,0
46125,920.3306,0.0068,0.41,0.0551,3.3,3.71,3,Account,0,1,2,116,8,0,0
46126,920.3371,0.0338,2.03,0.0,0.0,2.03,0,Account,1,0,2,116,8,0,1
46127,920.3378,0.0332,1.99,0.0,0.0,1.99,0,Technical,1,0,2,116,8,0,0
46128,920.5106,0.0,0.0,0.0618,3.71,3.71,1,Account,0,1,0,116,8,0,0
46129,920.5393,0.0,0.0,0.0283,1.7,1.7,2,General,0,1,1,116,8,0,0
46130,920.5476,0.0,0.0,0.0286,1.71,1.71,3,Billing,0,1,2,116,8,0,0
46131,920.548,0.0196,1.18,0.0,0.0,1.18,0,General,1,0,2,116,8,0,0
46132,920.5684,0.0,0.0,0.0933,5.6,5.6,2,Technical,0,1,2,116,8,0,0
46133,920.6551,0.0,0.0,0.0986,5.92,5.92,1,Technical,0,1,1,116,8,0,0
46134,920.6797,0.0,0.0,0.0558,3.35,3.35,3,Technical,0,1,1,116,8,0,0
46135,920.6814,0.0,0.0,0.0826,4.96,4.96,2,Technical,0,1,2,116,8,0,0
46136,920.6917,0.0437,2.62,0.0441,2.65,5.27,3,Billing,0,1,2,116,8,0,1
46137,920.694,0.0597,3.58,0.0,0.0,3.58,0,Technical,1,0,2,116,8,0,1
46138,920.7427,0.011,0.66,0.0,0.0,0.66,0,Billing,1,0,2,116,8,0,0
46139,920.7507,0.003,0.18,0.0233,1.4,1.58,1,Billing,0,1,2,116,8,0,0
46140,920.7771,0.0,0.0,0.0588,3.53,3.53,2,Technical,0,1,1,116,8,0,0
46141,920.7789,0.0,0.0,0.0619,3.72,3.72,1,Complaint,0,1,2,116,8,0,0
46142,920.7816,0.0,0.0,0.1166,6.99,6.99,3,Complaint,0,1,2,116,8,0,0
46143,920.8044,0.0315,1.89,0.0,0.0,1.89,0,Technical,1,0,2,116,8,0,0
46144,920.8415,0.0,0.0,0.0536,3.22,3.22,2,Complaint,0,1,1,116,8,0,0
46145,920.846,0.0,0.0,0.0588,3.53,3.53,1,Account,0,1,2,116,8,0,0
46146,920.8568,0.0383,2.3,0.0817,4.9,7.2,2,Technical,0,1,2,116,8,0,1
46147,920.8761,0.022,1.32,0.0623,3.74,5.06,3,Account,0,1,2,116,8,0,0
46148,920.908,0.0,0.0,0.1,6.0,6.0,1,Technical,0,1,2,116,8,0,0
46149,920.9278,0.0328,1.97,0.0,0.0,1.97,0,Technical,1,0,2,116,8,0,0
46150,920.9298,0.0308,1.85,0.0,0.0,1.85,0,Technical,1,0,2,116,8,0,0
46151,920.9454,0.0151,0.91,0.0487,2.92,3.83,3,Account,0,1,2,116,8,0,0
46152,920.9886,0.0,0.0,0.044,2.64,2.64,2,Billing,0,1,2,116,8,0,0
46153,921.0291,0.0,0.0,0.0984,5.9,5.9,1,Billing,0,1,1,116,9,1,0
46154,921.0467,0.0,0.0,0.034,2.04,2.04,3,General,0,1,1,116,9,1,0
46155,921.1557,0.0,0.0,0.1201,7.2,7.2,2,Technical,0,1,0,116,9,1,0
46156,921.1579,0.0,0.0,0.1069,6.42,6.42,3,Technical,0,1,1,116,9,1,0
46157,921.1709,0.0,0.0,0.0696,4.18,4.18,1,Technical,0,1,2,116,9,1,0
46158,921.2008,0.0398,2.39,0.0491,2.95,5.33,1,General,0,1,2,116,9,1,1
46159,921.2038,0.061,3.66,0.0,0.0,3.66,0,Technical,1,0,2,116,9,1,1
46160,921.2758,0.0,0.0,0.0498,2.99,2.99,3,Complaint,0,1,1,116,9,1,0
46161,921.2846,0.0,0.0,0.1144,6.86,6.86,2,Technical,0,1,2,116,9,1,0
46162,921.2932,0.0,0.0,0.0292,1.75,1.75,1,Account,0,1,2,116,9,1,0
46163,921.298,0.0244,1.47,0.0,0.0,1.47,0,Technical,1,0,2,116,9,1,0
46164,921.3048,0.0176,1.06,0.0925,5.55,6.61,1,Technical,0,1,2,116,9,1,0
46165,921.322,0.0037,0.22,0.0337,2.02,2.24,3,Billing,0,1,2,116,9,1,0
46166,921.3333,0.0262,1.57,0.0856,5.13,6.7,3,Billing,0,1,2,116,9,1,0
46167,921.3375,0.0614,3.69,0.1703,10.22,13.9,2,Complaint,0,1,2,116,9,1,1
46168,921.3707,0.0442,2.65,0.0306,1.83,4.49,1,General,0,1,2,116,9,1,1
46169,921.372,0.073,4.38,0.0,0.0,4.38,0,Account,1,0,2,116,9,1,1
46170,921.408,0.037,2.22,0.0273,1.64,3.86,3,Billing,0,1,2,116,9,1,1
46171,921.4144,0.0311,1.86,0.0608,3.65,5.51,1,Account,0,1,2,116,9,1,0
46172,921.4281,0.0442,2.65,0.0,0.0,2.65,0,Billing,1,0,2,116,9,1,1
46173,921.4377,0.0346,2.08,0.0,0.0,2.08,0,Complaint,1,0,2,116,9,1,1
46174,921.4546,0.0177,1.06,0.0876,5.25,6.31,3,Complaint,0,1,2,116,9,1,0
46175,921.4864,0.0199,1.19,0.1535,9.21,10.41,1,Complaint,0,1,2,116,9,1,0
46176,921.5772,0.0,0.0,0.1222,7.33,7.33,3,Technical,0,1,1,116,9,1,0
46177,921.5845,0.0,0.0,0.027,1.62,1.62,2,General,0,1,2,116,9,1,0
46178,921.6006,0.0109,0.65,0.0505,3.03,3.68,2,Account,0,1,2,116,9,1,0
46179,921.6132,0.0466,2.8,0.1174,7.04,9.84,1,Complaint,0,1,2,116,9,1,1
46180,921.7499,0.0,0.0,0.0318,1.91,1.91,2,Account,0,1,1,116,9,1,0
46181,921.783,0.0,0.0,0.0336,2.01,2.01,3,General,0,1,0,116,9,1,0
46182,921.7931,0.0,0.0,0.0491,2.94,2.94,1,Billing,0,1,1,116,9,1,0
46183,921.8061,0.0,0.0,0.0458,2.75,2.75,2,Technical,0,1,2,116,9,1,0
46184,921.8118,0.0049,0.29,0.0778,4.67,4.96,3,Account,0,1,2,116,9,1,0
46185,921.8399,0.0023,0.14,0.0312,1.87,2.01,1,Billing,0,1,2,116,9,1,0
46186,921.8772,0.0,0.0,0.0791,4.75,4.75,2,Billing,0,1,1,116,9,1,0
46187,921.9443,0.0,0.0,0.0314,1.89,1.89,1,Complaint,0,1,1,116,9,1,0
46188,921.9609,0.0,0.0,0.0433,2.6,2.6,3,Billing,0,1,1,116,9,1,0
46189,921.9832,0.0,0.0,0.028,1.68,1.68,2,Billing,0,1,1,116,9,1,0
46190,921.995,0.0,0.0,0.0602,3.61,3.61,1,Complaint,0,1,2,116,9,1,0
46191,922.0138,0.0,0.0,0.1244,7.46,7.46,3,Technical,0,1,1,116,10,1,0
46192,922.0223,0.0,0.0,0.092,5.52,5.52,2,Technical,0,1,2,116,10,1,0
46193,922.0491,0.006,0.36,0.054,3.24,3.6,1,Account,0,1,2,116,10,1,0
46194,922.0496,0.0596,3.57,0.0,0.0,3.57,0,Billing,1,0,2,116,10,1,1
46195,922.0501,0.059,3.54,0.0,0.0,3.54,0,Billing,1,0,2,116,10,1,1
46196,922.0753,0.0338,2.03,0.0,0.0,2.03,0,General,1,0,2,116,10,1,1
46197,922.1287,0.0,0.0,0.0932,5.59,5.59,1,Billing,0,1,1,116,10,1,0
46198,922.1487,0.0,0.0,0.0434,2.61,2.61,2,Billing,0,1,1,116,10,1,0
46199,922.1746,0.0,0.0,0.1016,6.09,6.09,3,Technical,0,1,2,116,10,1,0
46200,922.2094,0.0,0.0,0.0829,4.97,4.97,2,Technical,0,1,2,116,10,1,0
46201,922.2184,0.0035,0.21,0.0311,1.87,2.08,1,Technical,0,1,2,116,10,1,0
46202,922.2206,0.0324,1.94,0.073,4.38,6.33,1,Billing,0,1,2,116,10,1,0
46203,922.2747,0.0015,0.09,0.0548,3.29,3.38,3,Billing,0,1,2,116,10,1,0
46204,922.3305,0.0,0.0,0.0535,3.21,3.21,2,Billing,0,1,1,116,10,1,0
46205,922.3422,0.0,0.0,0.037,2.22,2.22,1,Account,0,1,1,116,10,1,0
46206,922.3471,0.0,0.0,0.0711,4.26,4.26,3,Complaint,0,1,2,116,10,1,0
46207,922.3917,0.0,0.0,0.0931,5.59,5.59,1,Technical,0,1,1,116,10,1,0
46208,922.4163,0.0,0.0,0.031,1.86,1.86,2,Technical,0,1,2,116,10,1,0
46209,922.4165,0.0017,0.1,0.016,0.96,1.06,3,General,0,1,2,116,10,1,0
46210,922.4188,0.0154,0.92,0.0,0.0,0.92,0,Technical,1,0,2,116,10,1,0
46211,922.5005,0.0,0.0,0.0808,4.85,4.85,3,Billing,0,1,0,116,10,1,0
46212,922.5013,0.0,0.0,0.0708,4.25,4.25,2,Account,0,1,1,116,10,1,0
46213,922.5079,0.0,0.0,0.059,3.54,3.54,1,Account,0,1,2,116,10,1,0
46214,922.5238,0.0431,2.58,0.0,0.0,2.58,0,Account,1,0,2,116,10,1,1
46215,922.5279,0.039,2.34,0.0,0.0,2.34,0,Billing,1,0,2,116,10,1,1
46216,922.5332,0.0337,2.02,0.0327,1.96,3.98,1,Billing,0,1,2,116,10,1,1
46217,922.5419,0.0302,1.81,0.0693,4.16,5.97,2,General,0,1,2,116,10,1,0
46218,922.5482,0.0331,1.99,0.0,0.0,1.99,0,Technical,1,0,2,116,10,1,0
46219,922.5807,0.0006,0.04,0.0437,2.62,2.66,3,Billing,0,1,2,116,10,1,0
46220,922.5946,0.005,0.3,0.1151,6.91,7.2,1,Technical,0,1,2,116,10,1,0
46221,922.6011,0.0239,1.43,0.0,0.0,1.43,0,Complaint,1,0,2,116,10,1,0
46222,922.6086,0.0164,0.98,0.0375,2.25,3.23,3,Billing,0,1,2,116,10,1,0
46223,922.6094,0.0319,1.92,0.0637,3.82,5.74,2,Technical,0,1,2,116,10,1,0
46224,922.6104,0.052,3.12,0.1008,6.05,9.17,3,Account,0,1,2,116,10,1,1
46225,922.6357,0.0693,4.16,0.048,2.88,7.04,2,Technical,0,1,2,116,10,1,1
46226,922.6381,0.0765,4.59,0.0,0.0,4.59,0,Technical,1,0,2,116,10,1,1
46227,922.6511,0.0636,3.81,0.0,0.0,3.81,0,Complaint,1,0,2,116,10,1,1
46228,922.688,0.0266,1.6,0.0512,3.07,4.67,1,Billing,0,1,2,116,10,1,0
46229,922.6972,0.0559,3.35,0.1212,7.27,10.63,2,Complaint,0,1,2,116,10,1,1
46230,922.7057,0.0576,3.45,0.0,0.0,3.45,0,Account,1,0,2,116,10,1,1
46231,922.747,0.0163,0.98,0.0473,2.84,3.82,3,Billing,0,1,2,116,10,1,0
46232,922.787,0.0,0.0,0.0462,2.77,2.77,1,General,0,1,2,116,10,1,0
46233,922.8294,0.0,0.0,0.1057,6.34,6.34,3,Billing,0,1,2,116,10,1,0
46234,922.8464,0.0,0.0,0.0957,5.74,5.74,1,Billing,0,1,2,116,10,1,0
46235,922.9072,0.0,0.0,0.0612,3.67,3.67,2,Billing,0,1,2,116,10,1,0
46236,922.9414,0.0,0.0,0.0808,4.85,4.85,3,Billing,0,1,2,116,10,1,0
46237,922.9522,0.0,0.0,0.0272,1.63,1.63,1,General,0,1,2,116,10,1,0
46238,922.972,0.0,0.0,0.0516,3.09,3.09,2,Billing,0,1,2,116,10,1,0
46239,922.9746,0.0048,0.29,0.0802,4.81,5.1,1,Complaint,0,1,2,116,10,1,0
46240,922.9907,0.0316,1.9,0.0465,2.79,4.69,3,Billing,0,1,2,116,10,1,0
46241,922.9968,0.0268,1.61,0.0,0.0,1.61,0,Account,1,0,2,116,10,1,0
46242,923.0034,0.0202,1.21,0.0736,4.42,5.63,2,Billing,0,1,2,116,11,1,0
46243,923.0061,0.0535,3.21,0.0,0.0,3.21,0,Account,1,0,2,116,11,1,1
46244,923.015,0.0446,2.68,0.0,0.0,2.68,0,Technical,1,0,2,116,11,1,1
46245,923.0281,0.0315,1.89,0.0819,4.91,6.8,1,Technical,0,1,2,116,11,1,0
46246,923.0465,0.0223,1.34,0.0,0.0,1.34,0,General,1,0,2,116,11,1,0
46247,923.0537,0.015,0.9,0.0495,2.97,3.87,3,Technical,0,1,2,116,11,1,0
46248,923.0852,0.012,0.72,0.0288,1.73,2.45,2,General,0,1,2,116,11,1,0
46249,923.0999,0.0183,1.1,0.0307,1.84,2.94,3,Technical,0,1,2,116,11,1,0
46250,923.1202,0.0058,0.35,0.0963,5.78,6.13,2,Billing,0,1,2,116,11,1,0
46251,923.1267,0.0147,0.88,0.1034,6.21,7.09,1,Billing,0,1,2,116,11,1,0
46252,923.1604,0.0,0.0,0.0491,2.94,2.94,3,Billing,0,1,2,116,11,1,0
46253,923.18,0.0295,1.77,0.0445,2.67,4.44,3,General,0,1,2,116,11,1,0
46254,923.2196,0.0027,0.16,0.1388,8.33,8.49,2,Technical,0,1,2,116,11,1,0
46255,923.2231,0.0218,1.31,0.0641,3.85,5.16,1,Technical,0,1,2,116,11,1,0
46256,923.2327,0.0213,1.28,0.0166,1.0,2.27,3,General,0,1,2,116,11,1,0
46257,923.2351,0.0355,2.13,0.0,0.0,2.13,0,Billing,1,0,2,116,11,1,1
46258,923.2399,0.0306,1.84,0.0581,3.49,5.32,3,Technical,0,1,2,116,11,1,0
46259,923.25,0.0591,3.54,0.0,0.0,3.54,0,Technical,1,0,2,116,11,1,1
46260,923.295,0.0141,0.84,0.0774,4.64,5.49,1,Technical,0,1,2,116,11,1,0
46261,923.3113,0.0174,1.04,0.0443,2.66,3.7,3,General,0,1,2,116,11,1,0
46262,923.3193,0.0418,2.51,0.0,0.0,2.51,0,General,1,0,2,116,11,1,1
46263,923.3468,0.0144,0.86,0.0,0.0,0.86,0,Technical,1,0,2,116,11,1,0
46264,923.3472,0.014,0.84,0.0249,1.49,2.33,2,General,0,1,2,116,11,1,0
46265,923.3564,0.0166,1.0,0.1031,6.19,7.18,3,Complaint,0,1,2,116,11,1,0
46266,923.3748,0.0112,0.67,0.0921,5.53,6.2,2,Billing,0,1,2,116,11,1,0
46267,923.3923,0.0,0.0,0.0621,3.73,3.73,1,Technical,0,1,2,116,11,1,0
46268,923.411,0.0434,2.6,0.0,0.0,2.6,0,Billing,1,0,2,116,11,1,1
46269,923.4157,0.0387,2.32,0.2229,13.37,15.69,1,Technical,0,1,2,116,11,1,1
46270,923.424,0.0521,3.13,0.1239,7.43,10.56,3,Technical,0,1,2,116,11,1,1
46271,923.4776,0.0005,0.03,0.0169,1.02,1.05,2,General,0,1,2,116,11,1,0
46272,923.5506,0.0,0.0,0.0991,5.95,5.95,2,Complaint,0,1,2,116,11,1,0
46273,923.558,0.042,2.52,0.0,0.0,2.52,0,Account,1,0,2,116,11,1,1
46274,923.5787,0.0213,1.28,0.0835,5.01,6.28,3,Technical,0,1,2,116,11,1,0
46275,923.5843,0.0655,3.93,0.0,0.0,3.93,0,Billing,1,0,2,116,11,1,1
46276,923.5934,0.0563,3.38,0.0,0.0,3.38,0,Account,1,0,2,116,11,1,1
46277,923.6249,0.0248,1.49,0.0,0.0,1.49,0,Technical,1,0,2,116,11,1,0
46278,923.6388,0.0109,0.65,0.0389,2.34,2.99,2,Billing,0,1,2,116,11,1,0
46279,923.6767,0.0006,0.03,0.0196,1.18,1.21,1,Billing,0,1,2,116,11,1,0
46280,923.6965,0.0,0.0,0.0604,3.62,3.62,3,Billing,0,1,1,116,11,1,0
46281,923.7163,0.0,0.0,0.0994,5.97,5.97,2,Complaint,0,1,1,116,11,1,0
46282,923.717,0.0,0.0,0.0684,4.11,4.11,1,Technical,0,1,2,116,11,1,0
46283,923.7447,0.0122,0.73,0.0399,2.39,3.12,3,Technical,0,1,2,116,11,1,0
46284,923.8209,0.0,0.0,0.0423,2.54,2.54,1,Billing,0,1,0,116,11,1,0
46285,923.8337,0.0,0.0,0.0454,2.73,2.73,3,Technical,0,1,1,116,11,1,0
46286,923.8372,0.0,0.0,0.043,2.58,2.58,2,General,0,1,2,116,11,1,0
46287,923.9126,0.0,0.0,0.0222,1.33,1.33,1,Account,0,1,0,116,11,1,0
46288,923.9195,0.0,0.0,0.1996,11.98,11.98,3,Technical,0,1,1,116,11,1,0
46289,923.93,0.0,0.0,0.0241,1.45,1.45,2,Account,0,1,2,116,11,1,0
46290,923.9316,0.0032,0.19,0.0387,2.32,2.51,1,Technical,0,1,2,116,11,1,0
46291,923.934,0.0202,1.21,0.0557,3.34,4.55,2,Account,0,1,2,116,11,1,0
46292,923.9388,0.0347,2.08,0.0263,1.58,3.66,1,General,0,1,2,116,11,1,1
46293,923.9547,0.0451,2.71,0.0,0.0,2.71,0,Technical,1,0,2,116,11,1,1
46294,923.9711,0.0288,1.73,0.0,0.0,1.73,0,Billing,1,0,2,116,11,1,0
46295,923.9897,0.0102,0.61,0.0324,1.94,2.55,1,Billing,0,1,2,116,11,1,0
46296,924.0072,0.0026,0.16,0.056,3.36,3.52,2,Account,0,1,2,116,12,0,0
46297,924.0209,0.0113,0.68,0.0988,5.93,6.61,1,Technical,0,1,2,116,12,0,0
46298,924.0533,0.0125,0.75,0.1119,6.71,7.46,2,Technical,0,1,2,116,12,0,0
46299,924.1076,0.0115,0.69,0.0,0.0,0.69,0,Billing,1,0,2,116,12,0,0
46300,924.1139,0.0052,0.31,0.0694,4.17,4.48,3,General,0,1,2,116,12,0,0
46301,924.1167,0.0144,0.86,0.1045,6.27,7.13,1,Technical,0,1,2,116,12,0,0
46302,924.1278,0.0499,2.99,0.066,3.96,6.95,2,Technical,0,1,2,116,12,0,1
46303,924.1283,0.0602,3.61,0.0,0.0,3.61,0,Account,1,0,2,116,12,0,1
46304,924.1713,0.0173,1.04,0.0,0.0,1.04,0,Complaint,1,0,2,116,12,0,0
46305,924.1768,0.0118,0.71,0.043,2.58,3.29,3,Billing,0,1,2,116,12,0,0
46306,924.1927,0.0389,2.33,0.0159,0.95,3.28,3,Billing,0,1,2,116,12,0,1
46307,924.1952,0.0404,2.42,0.0,0.0,2.42,0,Account,1,0,2,116,12,0,1
46308,924.2113,0.0243,1.46,0.0,0.0,1.46,0,Account,1,0,2,116,12,0,0
46309,924.2121,0.0235,1.41,0.0,0.0,1.41,0,Technical,1,0,2,116,12,0,0
46310,924.2414,0.0,0.0,0.0575,3.45,3.45,1,Billing,0,1,2,116,12,0,0
46311,924.3036,0.0,0.0,0.0861,5.17,5.17,2,Technical,0,1,0,116,12,0,0
46312,924.3109,0.0,0.0,0.0388,2.33,2.33,3,Technical,0,1,1,116,12,0,0
46313,924.3169,0.0,0.0,0.0261,1.56,1.56,1,Account,0,1,2,116,12,0,0
46314,924.3288,0.0142,0.85,0.0342,2.05,2.91,1,General,0,1,2,116,12,0,0
46315,924.3481,0.0016,0.1,0.0401,2.41,2.5,3,Account,0,1,2,116,12,0,0
46316,924.3523,0.0249,1.49,0.0,0.0,1.49,0,Billing,1,0,2,116,12,0,0
46317,924.3848,0.0,0.0,0.0355,2.13,2.13,1,Account,0,1,2,116,12,0,0
46318,924.3892,0.0005,0.03,0.0294,1.76,1.79,2,Billing,0,1,2,116,12,0,0
